id,value,emotion
Merchants Bank of Kansas City,0.0158,gioia
Medical Liability Mutual Insurance Co,0.0158,gioia
First City Bancorporation of Kentucky,0.0158,gioia
114 Bank,0.0157,gioia
Franklin Floating Rate Daily Access Fund,0.0157,gioia
Integra Bank NA,0.0157,gioia
TCW Leveraged Income Trust,0.0157,gioia
SRF 2000 LLC,0.0156,gioia
Provident National Assurance Co,0.0155,gioia
Merrill Lynch Senior Floating Rate Fund II,0.0155,gioia
Woodlands Commercial Bank,0.0155,gioia
Gibraltar Corp of America,0.0154,gioia
National Investment Bank of the Netherlands,0.0153,gioia
Castle Hill II,0.0153,gioia
Parkway Bank & Trust,0.0152,gioia
Tryon CLO Ltd,0.0152,gioia
Newstar Warehouse Funding 2005 LLC,0.0152,gioia
Banc of America Strategic Solutions Inc,0.0152,gioia
Farallon Capital Offshore Investors,0.0152,gioia
Whippoorwill Associates,0.0151,gioia
Keystone Nazareth Bank & Trust Co,0.0151,gioia
Electro Banque,0.015,gioia
Royal Maccabees Life Insurance Co,0.015,gioia
Sequils IV Ltd,0.015,gioia
Valarian Associates,0.015,gioia
PIMCO Total Return Fund,0.015,gioia
Riggs National Corp,0.015,gioia
College Street Investors,0.015,gioia
BT Pyramid Intermediate And Long Term Bond Fund,0.015,gioia
Berkshire Bank,0.015,gioia
Bank of Edwardsville,0.015,gioia
Davidson Kempner Service Co LLC,0.015,gioia
Espirito Santo,0.015,gioia
National City Bank of Ohio,0.015,gioia
BAWAG PSK [Bank fur Arbeit und Wirtschaft und Osterr'che Postsprkasse AG],0.015,gioia
Suntrust Equitable Securities,0.015,gioia
National Bank of Egypt (UK) Ltd [Ex-National Bank of Egypt International],0.015,gioia
Cincinnati Life Insurance Co,0.015,gioia
Mid-America Bank of Louisville & Trust Co,0.015,gioia
Equitable Capital Management,0.015,gioia
National Westminster Capital Markets HK,0.015,gioia
Umpqua Bank,0.015,gioia
UMB Bank Colorado,0.015,gioia
Aktiengesellschaft,0.015,gioia
Halcyon Partnerships Inc,0.015,gioia
Chase Capital,0.015,gioia
Associated Bank Minnesota,0.015,gioia
Encore Bank,0.015,gioia
Bank of America Australia,0.015,gioia
Barclays de Zoete Wedd,0.015,gioia
Western Financial Bank,0.015,gioia
Chase Commercial Corp,0.015,gioia
American National Bank & Trust Co of Illinois,0.015,gioia
Fleet Bank-NH,0.015,gioia
AmWest Savings Association,0.015,gioia
Security Pacific Corp,0.015,gioia
CFSC Capital Corp,0.015,gioia
Coppermark Bank,0.015,gioia
Greenwich Capital Financial Products Inc,0.015,gioia
Deutsche Apotheker-und Arztebank,0.015,gioia
Banco Nacional de Mexico,0.015,gioia
Bank of China Canada,0.015,gioia
Yamaichi Bank Ltd,0.015,gioia
EnSerco LLC,0.015,gioia
KDB Asia Ltd,0.015,gioia
NS Bancorp,0.015,gioia
Arab Investment Bank,0.015,gioia
ML CLO XIX Sterling (Cayman) Ltd,0.015,gioia
Northrim Bank,0.015,gioia
Crystal Capital Fund LP,0.015,gioia
Kroll Catalyst Partners LLC,0.015,gioia
National Bank of Egypt (UK) Ltd,0.015,gioia
Hanvit Bank,0.015,gioia
First Commonwealth Financial Corp,0.015,gioia
ABB Energy Ventures,0.015,gioia
Credit Agricole Indosuez Helsinki Branch,0.015,gioia
ANZ Banking Group Taipei,0.015,gioia
Caixa Geral de Depositos New York,0.015,gioia
BRD Groupe Societe Generale [Ex-Banca Romana Pentru Dezvoltare SA],0.015,gioia
Cooperatieve Centrale Raiffeisen-Boerenleen Bank BA [Austria],0.015,gioia
Kereskedelmi es Hitelbank Rt [K&H Bank],0.015,gioia
ARM Financial Group,0.015,gioia
Farmers Bank of China,0.015,gioia
Industriekreditbank AG,0.015,gioia
City National of NJ,0.015,gioia
First Capital Holdings Corp,0.015,gioia
JHW Cash Flow I LP,0.015,gioia
African Export-Import Bank [Afreximbank],0.015,gioia
Pierson Heldring & Pierson NV,0.015,gioia
RBC Dominion,0.0149,gioia
Four Corners,0.0149,gioia
Nuveen Floating Rate Income Opportunity Fund,0.0149,gioia
First Wisconsin of MI,0.0149,gioia
Provident Mutual Life & Annuity Co,0.0148,gioia
GoldenTree Loan Opportunities I Ltd,0.0148,gioia
BNP Leasing,0.0148,gioia
Caixa Banco do Investimento SA [CaixaBI],0.0147,gioia
Pharmbay Investors,0.0147,gioia
UMB Bank of St Louis,0.0147,gioia
Centurion CDO VII Ltd,0.0146,gioia
DVI Financial Services Corp,0.0146,gioia
Schroder Bank,0.0146,gioia
First Security Bank of New Mexico NA,0.0146,gioia
United Penn Bank,0.0146,gioia
Van Kampen CLO II Ltd,0.0146,gioia
Eaton Vance Limited Duration,0.0145,gioia
Midwest Banc Holdings Inc,0.0145,gioia
Fleet Financial Corp,0.0145,gioia
MassMutual/Darby CBO,0.0145,gioia
Badgerland Financial FLCA,0.0145,gioia
Mitsui Leasing BV,0.0145,gioia
North American Senior Floating Rate Fund,0.0144,gioia
United FCS,0.0144,gioia
Home Savings & Loan,0.0144,gioia
IBT Securities,0.0143,gioia
NGP Capital Resources,0.0143,gioia
West Merchant Bank,0.0141,gioia
Carl Marks Strategic Investments LP,0.0141,gioia
Flagship CLO-2001-1,0.0141,gioia
CIT Project Finance,0.014,gioia
New York Life Investment Management LLC,0.014,gioia
Citizens Bank & Trust Co of Paducah,0.014,gioia
Jubilee V,0.014,gioia
Seoul Bank Luxembourg,0.014,gioia
Kimco Capital Corp,0.014,gioia
Golub Capital Inc,0.014,gioia
QVT Fund,0.014,gioia
FCS America,0.014,gioia
SP3 Sntax LLC,0.014,gioia
NewCourt Credit Group,0.014,gioia
Dean Witter Intercapital,0.014,gioia
Debit Financial Services,0.014,gioia
Credit Agricole Indosuez Taipei,0.014,gioia
Azure Investments Inc,0.0139,gioia
Grand Central Asset Trust ECL Series,0.0139,gioia
Amresco Capital LP,0.0138,gioia
Lomas Mortgage USA,0.0138,gioia
Race Point II CLO,0.0138,gioia
BECM,0.0138,gioia
Asian Banking Corp,0.0138,gioia
Hua Nan Commercial Bank Taipei,0.0138,gioia
Richmond Fund LP,0.0137,gioia
Dongsuh International Europe,0.0136,gioia
Captiva Finance Ltd,0.0136,gioia
Credit Agricole CIB Australia Ltd [Ex-Calyon Australia],0.0135,gioia
Second National Bank of Saginaw,0.0135,gioia
Banque de L' Economie du Commerce et de la Monetique,0.0135,gioia
CCF,0.0135,gioia
GATX Financial Corp (fka GATX Capital Corp),0.0135,gioia
Society National Bank of Eastern Ohio,0.0135,gioia
ForeningsSparbanken AB [ex-Sparbankernas Bank],0.0135,gioia
Citicorp Savings of Florida,0.0135,gioia
Far Eastern International Bank,0.0135,gioia
China Development Corp,0.0135,gioia
Ta Chong Bank,0.0135,gioia
Citadel Hill 2000 Ltd,0.0134,gioia
Daishi Bank Ltd,0.0133,gioia
Blue Ridge Farm Credit ACA,0.0133,gioia
Mutual of America Life Insurance Co,0.0133,gioia
Liberty Life Insurance Co,0.0133,gioia
Frontier Insurance Group Inc,0.0133,gioia
Fidelity Advisor Series II,0.0133,gioia
Master Senior Floating Rate Trust,0.0133,gioia
Heritage Commerce Corp,0.0133,gioia
ShoreBank Pacific,0.0133,gioia
Rabobank Curacao,0.0132,gioia
United Life & Accident Insurance Co,0.0132,gioia
CITIC International Financial Holdings Ltd [ex-CITIC Ka Wah Bank Ltd],0.0131,gioia
Dexia Public Finance Bank,0.0131,gioia
Laurentian Bank of Canada,0.0131,gioia
Banco Popular North America,0.013,gioia
First Independent Bank,0.013,gioia
First Commercial Bank Taipei,0.013,gioia
Harvard Management Co,0.013,gioia
International Development Bank,0.013,gioia
HSH Finance Ltd,0.013,gioia
Creditcorp International,0.013,gioia
Woori Bank,0.013,gioia
Signature Bank,0.013,gioia
United Western Bank,0.013,gioia
Legacy Bank,0.013,gioia
Ameritas Life Insurance Corp,0.013,gioia
Charter View Portfolio,0.0129,gioia
Sumitomo Bank New York,0.0129,gioia
NBC Finance,0.0128,gioia
Cobb American Bank,0.0128,gioia
Goldentree Capital Solutions Fund Financing,0.0128,gioia
Eaton Vance CDO VI Ltd,0.0127,gioia
United National Bank & Trust,0.0127,gioia
Octagon Investment Partners II LLC,0.0127,gioia
Antares Funding Trust,0.0126,gioia
FCS of America,0.0126,gioia
Jupiter Loan Funding LLC,0.0126,gioia
Comerica Bank - Canada,0.0125,gioia
Banque de L'Economie du Commerce et la Monetique,0.0125,gioia
Republic Airways Holdings Inc,0.0125,gioia
Marshall BankFirst,0.0125,gioia
Bank One East Lansing,0.0125,gioia
Farm Credit Services Commercial Finance,0.0125,gioia
Whitehall Retail Finance,0.0125,gioia
Korea Long Term Credit Bank,0.0125,gioia
State Bank of India California,0.0125,gioia
American Express Bank,0.0125,gioia
Unibank Trust Co,0.0125,gioia
Pilgrim CLO 1999 1 Ltd,0.0125,gioia
Netherlands Insurance Co,0.0124,gioia
Excelsior Insurance Co,0.0124,gioia
Arbella Mutual Insurance Co,0.0124,gioia
PPM Shadow Creek Funding LLC,0.0124,gioia
Montreal Trust Co of Canada,0.0123,gioia
Citizens First National Bank NJ,0.0123,gioia
Taipei Business Bank,0.0123,gioia
Valley Bank & Trust,0.0123,gioia
BMW Financial Services,0.0122,gioia
French American Bank,0.0122,gioia
Race Point CLO Ltd,0.0121,gioia
KZH-ING-3,0.0121,gioia
Banco Pinto & Sotto Mayor SA,0.012,gioia
CLF Municipal Bank,0.012,gioia
Longacre Master Fund Ltd,0.012,gioia
City Federal Savings Bank,0.012,gioia
Ford Motor Credit LLC,0.012,gioia
Rollins Investment Fund,0.012,gioia
First Commercial Bank of Huntsville,0.012,gioia
ANZ McCaughan Securities,0.012,gioia
Manufacturers Bank California,0.012,gioia
Fir Tree Recovery Master Fund LP,0.012,gioia
Encap Energy Capital Fund III,0.012,gioia
Greyhound Real Estate Finance Co,0.012,gioia
First National Bank of Gainesville,0.012,gioia
New Haven Savings Bank,0.012,gioia
Raiffeisenbank Austria Moscow ZAO [RBA],0.012,gioia
Bank of Kansas,0.012,gioia
Hartford Financial Services Group Inc,0.012,gioia
Monument Capital (Alliance),0.012,gioia
Security Connecticut Life,0.012,gioia
National Travelers Life Co,0.012,gioia
Sequils-Cumberland I LLC,0.012,gioia
ELC - CDO Series 1999-1,0.012,gioia
First Dominion Funding III,0.012,gioia
Bank of Arkansas NA,0.0119,gioia
Madison Funding,0.0119,gioia
First Los Angeles Bank,0.0119,gioia
Kodak Retirement Income Plan Fund,0.0119,gioia
Preferred Bank,0.0119,gioia
Texas Life Insurance Co,0.0119,gioia
Liberty-Stein Roe Advisor Floating Rate Advantage Fund,0.0119,gioia
Pamco Cayman Ltd,0.0118,gioia
Lincoln Benefit Life Insurance Co,0.0118,gioia
Avery Point CLO Ltd,0.0118,gioia
Savannah College of Art & Design,0.0117,gioia
Freestar Bank,0.0116,gioia
First Interstate Bank of Port Arthur,0.0116,gioia
American Savings Trust,0.0116,gioia
FB Annuity Co,0.0115,gioia
Boatmen's Bank Iowa,0.0115,gioia
Carlyle Loan Opportunity Fund,0.0115,gioia
Farm Credit Services of the Mountain Plains PCA,0.0115,gioia
First South Production Credit Association,0.0115,gioia
Franklin Capital Corp,0.0115,gioia
Smoky River CDO LP,0.0115,gioia
KZH Pondview,0.0115,gioia
California First National Bancorp,0.0115,gioia
Loan Funding IV LLC,0.0115,gioia
Ssangyong Investment & Securities Co Ltd,0.0114,gioia
Physicians Life Insurance Co,0.0114,gioia
Daiwa Singapore Ltd,0.0114,gioia
Credit Lyonnais Singapore,0.0114,gioia
GE Capital Public Finance Inc,0.0113,gioia
Longhorn CDO (Cayman) Ltd,0.0113,gioia
Windsor Loan Funding Ltd,0.0113,gioia
Sankaty Credit Opportunities III LP,0.0112,gioia
Shore Bank,0.0112,gioia
Excel Bank,0.0112,gioia
PPM America Special Investments CBO II LP,0.0112,gioia
Dryden III Leveraed Loan CDO 2002,0.0112,gioia
Galaxy CLO 1999-1 Ltd,0.0112,gioia
Scudder Kemper,0.0111,gioia
Nederlandse Credietbank NV,0.0111,gioia
Vermont Life Insurance Co,0.0111,gioia
Sawgrass Trading LLC,0.011,gioia
San Jose National Bank,0.011,gioia
Alpha Credit Bank SA,0.011,gioia
Kidder Peabody International Ltd,0.011,gioia
Income Strategies Portfolio,0.011,gioia
BCEE Luxembourg,0.011,gioia
Kansas State Bank & Trust,0.011,gioia
LegacyTexas Bank,0.011,gioia
Morton Community Bank,0.011,gioia
BankAmerica Atlanta,0.011,gioia
National Canada Corp,0.011,gioia
Loyola Federal Savings & Loan,0.011,gioia
First Trust/Four Corners Senior Floating Rate Income Fund II,0.0109,gioia
Goldentree Loan Opportunity I,0.0109,gioia
Bankers Life & Casualty Co,0.0109,gioia
AMMC CDO I Ltd,0.0108,gioia
Water Street Corporate Recovery Fund,0.0108,gioia
Merrill Lynch PCG Inc,0.0108,gioia
Risk Arbitrage Partners,0.0108,gioia
77 Bank Ltd,0.0108,gioia
Principal National Life Insurance Co,0.0108,gioia
American International Life Assurance,0.0108,gioia
Delaware State Empolyees Pension Plan,0.0108,gioia
Inter-State Assurance Co,0.0107,gioia
KZH Appaloosa LLC,0.0107,gioia
Banco Santander Puerto Rico,0.0107,gioia
West American Insurance Co,0.0107,gioia
Oak Hill Securities Fund II LP,0.0107,gioia
Citicorp International Ltd,0.0107,gioia
Denali Capital CLO II Ltd,0.0106,gioia
National Bank of Abu Dhabi PJSC [NBAD],0.0106,gioia
Sankaty Credit Opportunities (Offshore Master) IV LP,0.0106,gioia
Bank of Midwest,0.0106,gioia
Pikeville National Bank,0.0105,gioia
Special Situations Oppotunity Fund I LLC,0.0105,gioia
Chase Manhattan Bank Delaware,0.0105,gioia
National Westminster Bank of Canada,0.0105,gioia
SG Warburg Securities Singapore,0.0105,gioia
General Reinsurance Corp,0.0105,gioia
Carlyle High Yield Partners IV Ltd,0.0104,gioia
Sierra CLO-I,0.0104,gioia
ELC (Cayman) Ltd 2000-I,0.0104,gioia
Dryden Leverage Loan CDO 2002 II,0.0103,gioia
Mechanics Bank,0.0103,gioia
Century Life Insurance Co,0.0103,gioia
United Mutual of Omaha,0.0103,gioia
Dryden V Leveraged Loan CDO 2003,0.0102,gioia
Stanfield Arbitrage CDO Ltd,0.0102,gioia
Amara-1 Finance Ltd,0.0102,gioia
Merrill Lynch International Private Finance Ltd,0.0102,gioia
First Savings Bank of Perkasie,0.0101,gioia
Kentucky Central Life Insurance Co,0.0101,gioia
Scoggin Capital Management LP II,0.0101,gioia
Great Point CLO 1999-1 LTD,0.0101,gioia
JP Morgan Australia Ltd,0.01,gioia
Mariner CDO 2002 Ltd,0.01,gioia
Nikko Bank Plc,0.01,gioia
Orth & Co,0.01,gioia
Ansett Worldwide Aviation Services,0.01,gioia
Integrity Life Insurance Co,0.01,gioia
Bank of Blue Valley,0.01,gioia
CFSI Holdings Corp,0.01,gioia
Banco de Chile,0.01,gioia
Fresno Farm Credit,0.01,gioia
Van Kampen American Capital Senior Floating Rate Fund,0.01,gioia
Chinatrust Commercial Bank (India Branch),0.01,gioia
Instituto Nazionale Credito Agrario,0.01,gioia
Onix Business Credit,0.01,gioia
MB Holdings,0.01,gioia
Starling Savings,0.01,gioia
West Bank,0.01,gioia
Babson CLO 2004-2,0.01,gioia
AIB CDO,0.01,gioia
Sao Paolo IMI Tokyo,0.01,gioia
Provident Bank of New Jersey,0.01,gioia
National Australia Bank BIBF,0.01,gioia
United Parcel Service of America,0.01,gioia
US Bancorp Leasing & Financial,0.01,gioia
Bank of Calumet,0.01,gioia
Ahli United Bank BSC [Ex-United Bank of Kuwait],0.01,gioia
First Western Bank & Trust,0.01,gioia
First Merchants Acceptance Corp,0.01,gioia
Diamond Springs Trading LLC,0.01,gioia
Litchfield Financial Corp,0.01,gioia
Bank Handlowy w Warszawie SA,0.01,gioia
Princap Mortgage Warehouse,0.01,gioia
SPCP Group III LLC,0.01,gioia
Republic National Bank,0.01,gioia
Banco NorChem SA,0.01,gioia
Cox Equity Partners Ltd,0.01,gioia
Hanover Capital Corp,0.01,gioia
Imperial Credit Industries,0.01,gioia
Sun Communities Inc,0.01,gioia
Fortress Investment Group LLC,0.01,gioia
Mariner Opportunities II LP,0.01,gioia
WebBank,0.01,gioia
Huan Nan,0.01,gioia
First Financial Bank of South Dakota,0.01,gioia
Deutsche Bank Australia,0.01,gioia
Gulf Bank of Kuwait KSC,0.01,gioia
Family Bank FSB,0.01,gioia
KeyCorp Leasing,0.01,gioia
Northstar Advantage High Total Return Fund,0.01,gioia
Sunwest Bank of Santa Fe,0.01,gioia
Joyo Bank,0.01,gioia
New York Commercial Bank,0.01,gioia
Saddle Rock Onshore Funding LLC,0.01,gioia
Deutsche Bank Capital Markets,0.01,gioia
State Street Boston Corp,0.01,gioia
Southwestern Bank & Trust Co,0.01,gioia
GSC Partners,0.01,gioia
First National Bank of Bryan,0.01,gioia
CoastFed Business Credit Corp,0.01,gioia
Guaranty Trust Bank Ltd,0.01,gioia
Albeco Finance,0.01,gioia
Middenbank Curacao NV,0.01,gioia
Gami Investments Inc,0.01,gioia
Buckeye Union Insurance,0.01,gioia
Southern National Bank of South Carolina,0.01,gioia
First Bank of South Dakota,0.01,gioia
Taipei Fubon Commercial Bank Co Ltd Los Angeles,0.01,gioia
Juroku Bank Ltd,0.01,gioia
Chungwha Commercial Bank,0.01,gioia
Hua Nan Commercial Bank (Offshore Banking Branch),0.01,gioia
Confia SA Institucion de Banca Multiple,0.01,gioia
Western National Bank New York,0.01,gioia
Green Capital Investors,0.01,gioia
MetLife Insurance Company of Connecticut,0.01,gioia
Imperial Capital,0.01,gioia
First Bank of Conroe NA,0.01,gioia
Bank of Australia,0.01,gioia
Bay Bank Capital LLC,0.01,gioia
People's Bank of China,0.01,gioia
Rice Partners II LP,0.01,gioia
American Federal Bank,0.01,gioia
Pacifica Parlses I LP,0.01,gioia
Sunrock Capital Corp,0.01,gioia
Ares Corp Opportunities Fund,0.01,gioia
General Electric Capital Corp of Puerto Rico,0.01,gioia
Sun Commercial Bank Ltd,0.01,gioia
Equitable Private Income,0.01,gioia
Bank of Kentucky,0.01,gioia
Ore Hill Fund LP,0.01,gioia
Union National Bank [US],0.01,gioia
BOS (USA) Inc,0.01,gioia
Bank Brussels Lambert Hongkong,0.01,gioia
Bayerische Hypo-und Vereinsbank AG Hongkong Branch,0.01,gioia
First Guaranty Bancshares Inc,0.01,gioia
Associated Bank Green Bay NA,0.01,gioia
Stockyards Bank,0.01,gioia
First National Bank Dayton,0.01,gioia
Banca Antoniana Popolare Veneta SpA New York [Banca Antonveneta New York],0.01,gioia
VKM Fund,0.01,gioia
First Premier Bank,0.01,gioia
Credit Lyonnais Tokyo,0.01,gioia
Wexner Children's Trust II,0.01,gioia
Trust Co of New Jersey,0.01,gioia
First National Bank & Trust,0.01,gioia
DKB International,0.01,gioia
Shangai Commercial Bank Ltd,0.01,gioia
Frontier Farm Credit,0.01,gioia
Arvest State Bank,0.01,gioia
Mercantil Commercebank NA,0.01,gioia
Banco Santander (Brasil) SA [Santander Banespa],0.01,gioia
Central European International Bank Ltd [CIB],0.01,gioia
National Bank of Indianapolis,0.01,gioia
ML CLO XX Pilgrim America,0.01,gioia
Triton CBO III Ltd,0.01,gioia
Kuwait Foreign Trade,0.01,gioia
Newstar Short Term Funding LLC,0.01,gioia
Goldentree High Yield Opportunities I LP,0.01,gioia
Goldentree High Yield II,0.01,gioia
Taipei Fubon Commercial Bank New York Agency,0.01,gioia
Willow Financial Bank,0.01,gioia
Ares III CLO Ltd,0.01,gioia
PT Bank Negara Indonesia (Persero) Tbk,0.0099,gioia
Bank Mees & Hope NV,0.0099,gioia
International Bank Miami,0.0098,gioia
Denali Capital CLO I Ltd,0.0098,gioia
Hyde Park Bank,0.0098,gioia
Indosuez North America Holdings Inc,0.0097,gioia
Pacific One Bank,0.0097,gioia
Kemper Financial Services,0.0097,gioia
Coutts & Co,0.0097,gioia
MetLife,0.0096,gioia
Farm Credit of Southwest Florida,0.0096,gioia
Deutsche Bank Capital Markets Asia,0.0096,gioia
Loan Funding V LLC,0.0096,gioia
Watershed Capital Partners LP,0.0096,gioia
Avenue Bank,0.0095,gioia
Golden Tree Capital Solutions Fund Financing,0.0095,gioia
Trustcorp Financing Services,0.0095,gioia
Business Bank of Nevada,0.0095,gioia
Suffield CLO Ltd,0.0095,gioia
Deutsche Bank AG Hamburg,0.0094,gioia
Sequils-Pilgrim I Ltd,0.0094,gioia
Lloyds Bank Capital Markets,0.0094,gioia
NRECA Group Benefit Trust,0.0094,gioia
Transportation Alliance Bank,0.0094,gioia
Bank in Liechtenstein,0.0094,gioia
MONY Life Insurance Co,0.0094,gioia
Babson CLO Ltd 2003-1,0.0094,gioia
Firstbank of Illinois Co,0.0094,gioia
CM Life Insurance,0.0093,gioia
Cypresstree Investment Fund LLC,0.0093,gioia
Second Bank & Trust,0.0092,gioia
Merrill Lynch Asia-Pacific,0.0092,gioia
Finova Business Credit,0.0092,gioia
Coryo Securities,0.0091,gioia
Hyundai Securities Co Ltd,0.0091,gioia
ABN AMRO Bank Seoul,0.0091,gioia
Highland Floating Rate Advantage Fund,0.0091,gioia
Long Lane Master Trust,0.009,gioia
Eaton Vance Floating Rate Income Trust,0.009,gioia
Bank of America Idaho NA,0.009,gioia
Reliastar Life Insurance Co,0.009,gioia
Union Safe Deposit,0.009,gioia
First National Bank Plc,0.009,gioia
